pl_name,hostname,discoverymethod,disc_year,sy_snum,sy_pnum,sy_dist,ra,dec,pl_orbper,pl_rade,pl_bmasse,pl_eqt,st_teff,st_rad,st_mass
"HD 64114 b","HD 64114","Radial Velocity",2019,1,1,31.52620000,117.9825560,-11.0337221,45.79100000000,4.41000000,17.80000000,,5676.00,0.882858,0.950000
"Kepler-1947 b","Kepler-1947","Transit",2021,1,1,468.77100000,296.1040313,42.3425818,6.96363019900,1.01016660,1.01000000,1298.00,6040.00,1.686000,0.984000
"LP 791-18 c","LP 791-18","Transit",2019,1,3,26.49270000,165.6904843,-16.4064445,4.98990930000,2.43800000,7.10000000,324.40,2960.00,0.182000,0.139000
"LP 791-18 d","LP 791-18","Transit",2023,1,3,26.49270000,165.6904843,-16.4064445,2.75343600000,1.03200000,0.90000000,395.50,2960.00,0.182000,0.139000
"HD 151450 b","HD 151450","Radial Velocity",2022,1,2,43.60020000,252.0080127,-15.9643450,21.89288000000,6.94000000,38.45723725,,6091.98,1.171840,1.140000
"Kepler-546 b","Kepler-546","Transit",2016,1,1,1019.65000000,283.2575730,40.9904095,4.14702025800,7.00000000,39.10000000,1258.00,5967.00,1.150000,1.110000
"NGTS-16 b","NGTS-16","Transit",2021,1,1,898.16800000,58.2639299,-30.8046405,4.84532000000,14.57167491,211.99154747,1177.00,5550.00,1.213000,1.002000
"K2-6 b","K2-6","Transit",2015,1,1,316.81900000,178.1921152,-1.1984418,30.94191000000,2.50000000,6.80000000,615.00,5850.00,0.960000,0.970000
"Kepler-497 b","Kepler-497","Transit",2016,1,1,1291.98000000,290.7659557,38.9279468,3.57320367100,6.04000000,30.40000000,1210.00,5834.00,1.110000,1.090000
"Kepler-971 b","Kepler-971","Transit",2016,1,1,338.52200000,284.0945699,41.1828131,9.59070716000,2.13000000,5.18000000,1087.00,5431.00,0.850000,0.880000
"Kepler-452 b","Kepler-452","Transit",2015,1,1,551.72700000,296.0037520,44.2775861,384.84300000000,1.63000000,3.29000000,265.00,5757.00,1.110000,1.037000
"Kepler-553 b","Kepler-553","Transit",2016,1,2,728.52500000,298.5508922,48.3325405,4.03046700000,4.74139884,116.00736855,1089.00,5191.00,0.902000,0.889000
"Kepler-1791 b","Kepler-1791","Transit",2021,1,1,602.21800000,284.4903166,42.6482636,7.72086000400,3.12103321,9.91000000,1021.00,5887.00,1.177000,0.985000
"Kepler-399 d","Kepler-399","Transit",2014,1,3,740.53700000,299.5017242,40.6707669,58.03461600000,1.89000000,4.23000000,486.00,5502.00,0.680000,0.902000
"Kepler-1355 b","Kepler-1355","Transit",2016,1,1,911.26900000,283.7414249,49.0679833,1.28958811200,1.46000000,2.73000000,1448.00,5352.00,0.830000,0.880000
"Kepler-83 b","Kepler-83","Transit",2012,2,3,400.40900000,282.2325197,43.6655662,9.77000000000,2.83000000,2.94000000,460.00,4082.00,0.610000,0.660000
"Kepler-1827 b","Kepler-1827","Transit",2021,1,1,686.46100000,292.2525301,40.7927895,3.70061993600,1.85644292,4.10000000,1329.00,5423.00,1.404000,0.915000
"Kepler-1886 b","Kepler-1886","Transit",2021,1,1,1059.51000000,296.2645118,39.4059745,24.27580070000,2.58158428,7.18000000,580.00,5745.00,0.837000,0.928000
"Kepler-102 f","Kepler-102","Transit",2014,1,5,107.79600000,281.4824731,47.2078263,27.45359200000,0.86100000,4.30000000,495.00,4909.00,0.724000,0.803000
"Kepler-102 b","Kepler-102","Transit",2014,1,5,107.79600000,281.4824731,47.2078263,5.28696500000,0.46000000,1.10000000,857.00,4909.00,0.724000,0.803000
"Kepler-1467 b","Kepler-1467","Transit",2016,1,1,852.88800000,295.0485389,45.3426781,47.05690430000,3.30000000,10.90000000,411.00,5332.00,0.820000,0.860000
"TOI-139 b","TOI-139","Transit",2023,1,1,42.40610000,336.4024144,-34.9097131,11.07085000000,2.45660000,6.60000000,561.17,4570.00,0.700700,0.690000
"TOI-672 b","TOI-672","Transit",2023,1,1,66.90710000,167.9908627,-39.3281151,3.63357500000,5.26040000,24.10000000,676.15,3765.00,0.544100,0.539900
"Kepler-204 b","Kepler-204","Transit",2014,1,2,686.72300000,285.3471620,41.7618450,14.40097400000,2.53000000,6.94000000,828.00,5812.00,1.238000,1.038000
"HIP 5158 b","HIP 5158","Radial Velocity",2009,1,2,51.60260000,16.5094891,-22.4536134,345.72000000000,13.60000000,451.00000000,,4962.00,0.750000,0.780000
"Kepler-1311 c","Kepler-1311","Transit",2016,1,3,866.33100000,289.6512597,43.8244445,2.53573424000,1.22000000,1.98000000,1671.00,5748.00,1.400000,1.050000
"TOI-908 b","TOI-908","Transit",2023,1,1,175.74800000,53.1594266,-81.2507450,3.18379200000,3.18600000,16.13700000,1317.00,5626.00,1.028000,0.950000
"Kepler-366 c","Kepler-366","Transit",2014,1,2,1856.28000000,296.8520316,49.0844359,12.51616000000,1.79000000,3.86000000,848.00,6209.00,1.048000,1.088000
"HD 136118 b","HD 136118","Radial Velocity",2022,1,1,51.43590000,229.7306046,-1.5922913,1187.59765000000,12.30000000,4164.18778851,,6097.00,1.677540,1.180000
"Kepler-283 b","Kepler-283","Transit",2014,1,2,468.09400000,293.6137413,47.8389380,11.00815100000,2.13000000,5.18000000,488.00,4351.00,0.566000,0.596000
"TOI-411 b","HD 22946","Transit",2022,1,3,62.77920000,54.8195380,-42.7630276,4.04029500000,1.36200000,13.71000000,1241.00,6169.00,1.117000,1.098000
"GJ 357 b","GJ 357","Transit",2019,1,3,9.44181000,144.0074644,-21.6650634,3.93060000000,1.20000000,1.84000000,518.00,3505.00,0.337000,0.342000
"TOI-1052 c","TOI-1052","Radial Velocity",2023,1,2,129.80400000,337.5102738,-75.6465606,35.80600000000,6.48000000,34.30000000,719.00,6146.00,1.264000,1.204000
"Kepler-185 c","Kepler-185","Transit",2014,1,2,466.73500000,282.4681674,43.8899464,20.72904200000,2.02000000,4.74000000,530.00,5208.00,0.806000,0.763000
"Kepler-1999 b","Kepler-1999","Transit",2023,1,1,701.25500000,282.3705675,48.2592340,8.73967580000,3.29000000,10.80000000,577.00,4406.00,0.628000,0.632000
"Kepler-1285 b","Kepler-1285","Transit",2016,1,1,422.26900000,281.8353366,44.1558825,14.79674580000,0.97000000,0.87100000,874.00,6170.00,1.280000,1.200000
"TOI-470 b","TOI-470","Transit",2023,1,1,130.46000000,94.0099043,-25.0314111,12.19148000000,4.34000000,17.40000000,660.00,5190.00,0.831000,0.870000
"Kepler-1003 b","Kepler-1003","Transit",2016,1,1,941.90200000,292.0204349,44.8762427,3.55485691500,1.78000000,3.82000000,1157.00,6109.00,1.170000,1.110000
"Kepler-213 b","Kepler-213","Transit",2014,1,2,634.93900000,290.8241931,44.6472832,2.46236000000,1.62000000,3.26000000,1326.00,5696.00,1.195000,1.070000
"Kepler-112 b","Kepler-112","Transit",2014,1,2,513.20600000,296.9811361,43.2097025,8.40887800000,2.36000000,6.17000000,809.00,5544.00,0.841000,0.782000
"TOI-2095 b","TOI-2095","Transit",2023,1,2,41.91760000,285.6365235,75.4185135,17.66484000000,1.25000000,4.10000000,347.00,3759.00,0.440000,0.440000
"TOI-1470 c","TOI-1470","Transit",2023,1,2,51.95030000,10.0891431,61.2133868,18.08816000000,2.47000000,7.24000000,373.00,3709.00,0.469000,0.471000
"Kepler-1038 c","Kepler-1038","Transit",2021,1,2,584.13600000,298.9721472,44.1323499,7.12765979800,1.41623380,2.59000000,784.00,5159.00,0.821000,0.868000
"HD 109271 c","HD 109271","Radial Velocity",2013,1,2,55.87160000,188.3973970,-11.6215204,30.93000000000,5.27000000,24.15400000,,5783.00,1.294595,1.047000
"TOI-5293 A b","TOI-5293 A","Transit",2023,2,1,162.22900000,355.8286820,-2.0450945,2.93028900000,11.90000000,170.40000000,675.00,3586.00,0.520000,0.540000
"Kepler-26 e","Kepler-26","Transit",2014,1,4,335.30700000,284.9410627,46.5664505,46.82791500000,2.41000000,6.39000000,276.00,4486.00,0.571000,0.593000
"Kepler-1731 b","Kepler-1731","Transit",2021,1,1,169.94800000,291.2544229,36.7434302,21.76129913000,2.93295657,8.92000000,486.00,4859.00,0.720000,0.781000
"TOI-622 b","TOI-622","Transit",2023,1,1,123.29700000,125.3050544,-46.4842959,6.40251300000,9.23620010,96.30200732,1388.00,6400.00,1.415000,1.313000
"Kepler-169 b","Kepler-169","Transit",2014,1,5,406.52900000,285.9999204,40.9193822,3.25061900000,1.13000000,1.51000000,962.00,4997.00,0.763000,0.825000
"Kepler-239 b","Kepler-239","Transit",2014,1,2,648.10900000,294.2020505,40.6633313,11.76305100000,2.33000000,6.04000000,616.00,4914.00,0.763000,0.757000
"Kepler-1812 b","Kepler-1812","Transit",2021,1,1,1409.19000000,298.0845087,40.2832525,7.16521978400,2.32494240,6.01000000,1034.00,6174.00,1.103000,1.162000
"Kepler-738 b","Kepler-738","Transit",2016,1,1,1113.65000000,287.5696516,46.5679011,24.58721573000,2.50000000,6.80000000,530.00,5327.00,0.820000,0.860000
"Kepler-1778 b","Kepler-1778","Transit",2021,1,1,1276.29000000,287.3612976,43.7388000,10.08740044000,3.01665969,9.36000000,942.00,6310.00,1.095000,1.143000
"Kepler-1005 b","Kepler-1005","Transit",2016,1,1,567.80600000,286.2858998,43.3205085,6.49801525000,1.50000000,2.86000000,1026.00,5782.00,1.060000,1.000000
"Kepler-617 b","Kepler-617","Transit",2016,1,1,173.35400000,283.7407247,47.5161237,1.68269614800,1.32000000,2.30000000,750.00,3712.00,0.480000,0.510000
"Kepler-371 c","Kepler-371","Transit",2014,1,2,813.19200000,292.3264835,38.6575441,67.96801500000,1.78000000,3.82000000,443.00,5666.00,0.992000,0.876000
"Kepler-211 b","Kepler-211","Transit",2014,1,2,309.35300000,285.4391183,43.1685051,4.13857500000,1.26000000,2.13000000,954.00,5123.00,0.816000,0.867000
"HD 25912 b","HD 25912","Radial Velocity",2022,1,2,49.16610000,60.9074988,-51.9315058,41.83156000000,6.90000000,38.13940884,,5920.58,0.995896,1.080000
"TOI-4010 b","TOI-4010","Transit",2023,1,4,177.50400000,20.2148196,66.0722009,1.34833500000,3.02000000,11.00000000,1441.00,4960.00,0.830000,0.880000
"GJ 367 b","GJ 367","Transit",2021,1,3,9.41263000,146.1214640,-45.7790165,0.32192250000,0.69900000,0.63300000,1365.00,3522.00,0.458000,0.455000
"TOI-2641 b","TOI-2641","Transit",2023,1,1,344.04500000,171.1303716,-42.7321394,4.88097400000,18.10250383,122.68176510,1387.00,6100.00,1.336000,1.160000
"GJ 367 c","GJ 367","Radial Velocity",2023,1,3,9.41263000,146.1214640,-45.7790165,11.53010000000,1.86000000,4.13000000,,3522.00,0.458000,0.455000
"HD 284149 AB b","HD 284149 A","Imaging",2017,2,1,117.80700000,61.6616887,20.3030344,,12.00000000,8352.53053596,2395.00,6035.00,1.360000,1.130000
"Kepler-925 b","Kepler-925","Transit",2016,1,1,611.11500000,290.1065581,40.4906242,33.86785310000,2.34000000,6.08000000,394.00,4673.00,0.720000,0.770000
"Kepler-54 c","Kepler-54","Transit",2012,1,3,271.70100000,294.7739245,43.0561976,12.07172490000,1.23000000,0.70000000,395.00,3705.00,0.500000,0.510000
"HD 210193 b","HD 210193","Radial Velocity",2019,1,1,42.20290000,332.3951324,-41.2252050,649.91800000000,14.30000000,153.10000000,,5790.00,1.059710,1.040000
"HIP 54597 b","HIP 54597","Radial Velocity",2023,1,1,39.74290000,167.6082179,-29.4143018,3274.00000000000,13.30000000,762.78817680,,4799.00,0.660000,0.800000
"TOI-1235 b","TOI-1235","Transit",2020,1,1,39.63450000,152.2182549,69.2766204,3.44471400000,1.69000000,6.69000000,775.00,3997.00,0.619000,0.630000
"TOI-4010 e","TOI-4010","Radial Velocity",2023,1,4,177.50400000,20.2148196,66.0722009,762.00000000000,13.30000000,692.00000000,174.00,4960.00,0.830000,0.880000
"TOI-1680 b","TOI-1680","Transit",2023,1,1,37.22090000,292.3139790,65.9738018,4.80263450000,1.46600000,2.75000000,404.00,3225.00,0.210600,0.179800
"WASP-84 b","WASP-84","Transit",2014,1,2,100.58800000,131.1069959,1.8598933,8.52349648000,10.72000000,220.00000000,732.00,5280.00,0.768000,0.853000
"Kepler-801 b","Kepler-801","Transit",2016,1,1,440.42600000,286.0751815,44.6646277,11.41928253000,2.00000000,4.66000000,419.00,4435.00,0.630000,0.670000
"Kepler-750 c","Kepler-750","Transit",2016,1,2,1296.02000000,289.0968274,44.0043640,4.08899022000,1.62000000,3.26000000,1537.00,6160.00,1.230000,1.150000
"TOI-2018 b","TOI-2018","Transit",2023,1,1,27.99560000,229.8374423,29.2078771,7.43558300000,2.26800000,9.20000000,576.34,4174.00,0.620000,0.570000
"TOI-1634 c","TOI-1634","Radial Velocity",2022,2,2,35.27360000,56.3906096,37.1122803,103.00000000000,,,,3472.00,0.450000,0.451000
"Kepler-117 b","Kepler-117","Transit",2014,1,2,1455.57000000,288.7930651,48.0401760,18.79592280000,8.05900000,29.87500000,984.00,6150.00,1.606000,1.129000
"Kepler-1724 b","Kepler-1724","Transit",2021,1,1,1060.77000000,296.1207272,47.9214736,6.45442009000,2.83677238,8.43000000,999.00,6092.00,0.943000,1.016000
"GJ 180 d","GJ 180","Radial Velocity",2020,1,3,11.94070000,73.4600970,-17.7761940,106.30000000000,2.66000000,7.56000000,,3371.00,0.413049,0.430000
"Kepler-139 f","Kepler-139","Transit Timing Variations",2025,1,5,391.03800000,282.3919451,43.8894167,355.00000000000,6.67000000,36.00000000,,5630.00,1.045000,1.078000
"Kepler-34 b","Kepler-34","Transit",2011,2,1,1800.82000000,296.4358022,44.6415369,288.82200000000,8.56400000,69.92000000,,5913.00,1.161800,1.047900
"MOA-2011-BLG-291L b","MOA-2011-BLG-291L","Microlensing",2018,1,1,4400.00000000,268.8678890,-29.1706657,,4.43000000,18.00000000,,,,0.150000
"OGLE-2019-BLG-0468L b","OGLE-2019-BLG-0468L","Microlensing",2022,1,2,4400.00000000,266.4060000,-24.4472778,,13.10000000,1090.15143601,,,,0.920000
"OGLE-2019-BLG-0960L b","OGLE-2019-BLG-0960L","Microlensing",2021,1,1,980.00000000,274.0142917,-25.7746667,,1.39000000,2.50000000,,,,0.500000
"KMT-2024-BLG-0404L c","KMT-2024-BLG-0404L","Microlensing",2025,1,2,7210.00000000,271.1470833,-27.9535000,,4.33000000,17.30000000,,,,0.090000
"OGLE-2017-BLG-1375L b","OGLE-2017-BLG-1375L","Microlensing",2020,1,1,3930.00000000,269.1548750,-30.3114167,,12.40000000,3585.00000000,,,,0.810000
"Kepler-126 c","Kepler-126","Transit",2014,1,3,237.40100000,289.3473634,44.2084445,21.86974100000,1.58000000,1.27942148,790.00,6239.00,1.358000,1.108000
"TOI-1052 b","TOI-1052","Transit",2023,1,2,129.80400000,337.5102738,-75.6465606,9.13970300000,2.87000000,16.90000000,1135.00,6146.00,1.264000,1.204000
"Kepler-1455 b","Kepler-1455","Transit",2016,1,1,357.62100000,294.0830662,50.5027572,49.27676400000,2.16000000,5.31000000,298.00,4075.00,0.600000,0.620000
"Kepler-998 b","Kepler-998","Transit",2016,1,1,986.36400000,296.7541629,49.2087085,5.65377733000,2.32000000,5.99000000,1020.00,6058.00,1.180000,1.120000
"WASP-84 c","WASP-84","Transit",2023,1,2,100.58800000,131.1069959,1.8598933,1.44688490000,1.95000000,15.20000000,1329.00,5280.00,0.768000,0.853000
"eps CrB b","eps CrB","Radial Velocity",2012,1,1,69.86830000,239.3965057,26.8776171,417.90000000000,12.70000000,2129.46100000,,4406.00,21.000000,1.700000
"GJ 685 b","GJ 685","Radial Velocity",2019,1,1,14.31550000,263.8960378,61.6793482,24.16000000000,2.95000000,9.00000000,,3816.00,0.540000,0.550000
"TOI-4010 c","TOI-4010","Transit",2023,1,4,177.50400000,20.2148196,66.0722009,5.41465400000,5.93000000,20.31000000,907.00,4960.00,0.830000,0.880000
"K2-3 c","K2-3","Transit",2015,1,3,44.07270000,172.3353708,-1.4551364,24.64672900000,1.58200000,2.68000000,371.80,3844.00,0.546000,0.549000
"K2-3 d","K2-3","Transit",2015,1,3,44.07270000,172.3353708,-1.4551364,44.55603000000,1.45800000,2.20000000,305.20,3844.00,0.546000,0.549000
"Kepler-733 b","Kepler-733","Transit",2016,1,1,916.70600000,293.0181882,45.9147063,20.83424726000,2.82000000,8.35000000,595.00,5418.00,0.860000,0.900000
"KMT-2017-BLG-1057L b","KMT-2017-BLG-1057L","Microlensing",2024,1,1,6500.00000000,265.4860000,-22.3351111,,5.19000000,23.50000000,,,,0.570000
"OGLE-2019-BLG-0362L b","OGLE-2019-BLG-0362L","Microlensing",2022,1,1,5830.00000000,263.4652500,-24.8103611,,13.10000000,1036.12060682,,,,0.420000
"Kepler-1451 b","Kepler-1451","Transit",2016,1,1,1058.72000000,293.4464227,40.4098813,35.62223300000,3.35000000,11.20000000,523.00,5782.00,0.990000,1.000000
"Kepler-108 c","Kepler-108","Transit",2014,2,2,338.73200000,294.5589885,46.0623952,190.32349400000,8.18000000,50.90000000,426.00,5854.00,2.192000,1.247000
"KMT-2019-BLG-1339L b","KMT-2019-BLG-1339L","Microlensing",2020,1,1,6120.00000000,265.7434170,-25.5739167,,13.70000000,397.00000000,,,,0.480000
"Kepler-397 b","Kepler-397","Transit",2014,1,2,969.00000000,295.8940373,42.3805156,22.25094900000,2.46000000,6.62000000,539.00,5307.00,0.767000,0.844000
"OGLE-2003-BLG-235L b","OGLE-2003-BLG-235L","Microlensing",2004,1,1,5800.00000000,271.3181250,-28.8950000,,13.20000000,830.00000000,,,,0.630000
"OGLE-2012-BLG-0358L b","OGLE-2012-BLG-0358L","Microlensing",2013,1,1,1760.00000000,265.6948750,-24.2610000,,13.40000000,588.00000000,,,,0.022000
"OGLE-2015-BLG-1609L b","OGLE-2015-BLG-1609L","Microlensing",2025,1,1,3300.00000000,270.8237917,-26.9071111,,10.40000000,76.27881768,,,,0.170000
"KMT-2021-BLG-1077L c","KMT-2021-BLG-1077L","Microlensing",2022,1,2,8240.00000000,266.4891250,-33.8428111,,10.60000000,79.45710175,,,,0.140000
"TOI-5344 b","TOI-5344","Transit",2023,1,1,138.36700000,63.2662165,20.9151568,3.79262200000,10.60369574,130.94530368,689.00,3747.00,0.588000,0.612000
"HD 11964 b","HD 11964","Radial Velocity",2005,2,2,33.53690000,29.2884252,-10.2434693,1945.00000000000,14.10000000,198.00000000,,5303.00,2.009710,0.910000
"HD 132406 b","HD 132406","Radial Velocity",2007,1,1,70.78320000,224.2276121,53.3809615,908.00000000000,12.80000000,1887.90073758,,5766.00,1.340000,0.973000
"HD 28471 c","HD 28471","Radial Velocity",2025,1,3,43.64550000,66.2875166,-64.0786861,6.12450000000,2.26000000,5.72000000,1066.00,5766.00,1.080000,0.980000
"TOI-1801 b","TOI-1801","Transit",2023,2,1,30.67960000,175.5755995,23.0270335,10.64387000000,2.07900000,5.73800000,493.70,3863.00,0.547000,0.556000
"Kepler-52 d","Kepler-52","Transit",2014,1,3,321.54200000,286.7380152,49.9757383,36.44517100000,1.95000000,88.87750000,332.00,4263.00,0.556000,0.577000
"TOI-1853 b","TOI-1853","Transit",2023,1,1,165.10500000,211.4593468,16.9923703,1.24362580000,3.46000000,73.20000000,1479.00,4985.00,0.808000,0.837000
"LHS 475 b","LHS 475","Transit",2023,1,1,12.48140000,290.2379403,-82.5597883,2.02908800000,0.99100000,0.94100000,586.00,3300.00,0.278900,0.262000
"Kepler-756 b","Kepler-756","Transit",2016,1,1,852.00000000,290.6079736,41.2010940,1.22486632200,1.12000000,1.46000000,1741.00,5282.00,0.790000,0.820000
"EPIC 229004835 b","EPIC 229004835","Transit",2023,1,1,121.97100000,186.4860415,-1.4047214,16.14113200000,2.33200000,10.40000000,804.00,5868.00,0.999000,0.970000
"Kepler-1286 b","Kepler-1286","Transit",2016,1,1,1354.46000000,280.2583709,43.8357433,11.25402929000,2.15000000,5.27000000,888.00,5753.00,0.980000,1.000000
"OGLE-2019-BLG-1492L b","OGLE-2019-BLG-1492L","Microlensing",2022,1,1,5600.00000000,270.0964583,-28.6311389,,6.79000000,37.10000000,,,,0.680000
"Kepler-132 c","Kepler-132","Transit",2014,2,4,349.54900000,283.2358100,41.3430370,6.41491400000,1.28000000,2.18000000,1069.00,6003.00,1.178000,0.929000
"OGLE-2016-BLG-0263L b","OGLE-2016-BLG-0263L","Microlensing",2017,1,1,6500.00000000,269.8954160,-31.8186111,,13.00000000,1300.00000000,,,,0.130000
"OGLE-2017-BLG-0364L b","OGLE-2017-BLG-0364L","Microlensing",2024,1,1,7860.00000000,265.2278750,-34.6175833,,10.30000000,75.80000000,,,,0.490000
"UKIRT-2017-BLG-001L b","UKIRT-2017-BLG-001L","Microlensing",2018,1,1,6300.00000000,266.6540830,-29.2113609,,13.70000000,407.00000000,,,,0.810000
"OGLE-2018-BLG-1126L b","OGLE-2018-BLG-1126L","Microlensing",2022,1,1,5700.00000000,268.3558750,-31.7247194,,4.41000000,17.79839079,,,,0.690000
"KMT-2019-BLG-0298L b","KMT-2019-BLG-0298L","Microlensing",2023,1,1,6710.00000000,264.8780000,-27.6381389,,13.40000000,575.26941667,,,,0.700000
"Kepler-1430 b","Kepler-1430","Transit",2016,1,1,875.52300000,289.6975391,43.3719581,2.46050993000,1.18000000,1.76000000,969.00,4796.00,0.720000,0.770000
"Kepler-924 b","Kepler-924","Transit",2016,1,1,1053.04000000,290.6685136,40.3977086,61.03701170000,3.07000000,9.64000000,610.00,6167.00,1.230000,1.140000
"K2-73 b","K2-73","Transit",2016,1,2,269.18300000,335.0256620,-9.0560881,7.49556000000,2.58000000,9.20000000,968.00,5867.00,1.058000,1.020000
"HD 160691 e","HD 160691","Radial Velocity",2006,1,4,15.59810000,266.0361585,-51.8348751,307.90000000000,,2224.79884900,,5773.00,1.330000,1.130000
"HIP 38594 b","HIP 38594","Radial Velocity",2020,2,2,17.78860000,118.5439118,-25.3023073,60.72200000000,2.77000000,8.10000000,,4086.30,0.626646,0.610000
"Kepler-1903 b","Kepler-1903","Transit",2021,1,1,1775.44000000,290.8882981,51.2481617,17.06789970000,2.28642395,5.85000000,769.00,6347.00,0.996000,1.053000
"TOI-5126 c","TOI-5126","Transit",2023,1,2,160.41400000,151.6597827,18.6340631,17.89990000000,3.86000000,14.20000000,971.00,6150.00,1.241000,1.240000
"TOI-5126 b","TOI-5126","Transit",2023,1,2,160.41400000,151.6597827,18.6340631,5.45883850000,4.74000000,20.20000000,1442.00,6150.00,1.241000,1.240000
"Kepler-1453 b","Kepler-1453","Transit",2016,1,1,1196.04000000,286.1255037,47.9475586,47.16116960000,2.67000000,7.61000000,503.00,5665.00,0.940000,0.970000
"G 264-012 c","G 264-012","Radial Velocity",2021,1,2,16.00900000,326.6719598,66.8038480,8.05180000000,1.76000000,3.75000000,387.00,3326.00,0.305000,0.297000
